Month,Year,Corporate Entity,Pipeline Name,Key Point,Latitude,Longitude,Direction of Flow,Trade Type,Product,Throughput (1000 m3/d),Nameplate Capacity (1000 m3/d),Available Capacity (1000 m3/d),Reason For Variance
1,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0,,43,Heavy percentage
1,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,23,,43,Heavy percentage
1,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,7,,43,Heavy percentage
1,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,1,,43,Heavy percentage
2,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,50,Heavy percentage
2,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,5,,50,Heavy percentage
2,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,9,,50,Heavy percentage
2,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,4,,50,Heavy percentage
2,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,21,,50,Heavy percentage
2,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,9,,50,Heavy percentage
2,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,1,,50,Heavy percentage
3,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,47,Heavy percentage; maintenance
3,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,1,,47,Heavy percentage; maintenance
3,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,12,,47,Heavy percentage; maintenance
3,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,3,,47,Heavy percentage; maintenance
3,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,26,,47,Heavy percentage; maintenance
3,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,5,,47,Heavy percentage; maintenance
3,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,3,,47,Heavy percentage; maintenance
4,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,51,Heavy percentage
4,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,6,,51,Heavy percentage
4,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,10,,51,Heavy percentage
4,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0,,51,Heavy percentage
4,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,27,,51,Heavy percentage
4,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,6,,51,Heavy percentage
4,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,2,,51,Heavy percentage
5,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,54,Heavy percentage
5,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,8,,54,Heavy percentage
5,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,13,,54,Heavy percentage
5,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0,,54,Heavy percentage
5,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,28,,54,Heavy percentage
5,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,5,,54,Heavy percentage
5,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,54,Heavy percentage
6,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,50,Heavy percentage
6,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,8,,50,Heavy percentage
6,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,9,,50,Heavy percentage
6,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,3,,50,Heavy percentage
6,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,24,,50,Heavy percentage
6,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,2,,50,Heavy percentage
6,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,4,,50,Heavy percentage
7,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,50,Heavy percentage; maintenance
7,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,9,,50,Heavy percentage; maintenance
7,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,9,,50,Heavy percentage; maintenance
7,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1,,50,Heavy percentage; maintenance
7,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,29,,50,Heavy percentage; maintenance
7,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,4,,50,Heavy percentage; maintenance
7,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,1,,50,Heavy percentage; maintenance
8,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,51,Heavy percentage; maintenance
8,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,8,,51,Heavy percentage; maintenance
8,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,9,,51,Heavy percentage; maintenance
8,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0,,51,Heavy percentage; maintenance
8,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,33,,51,Heavy percentage; maintenance
8,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,1,,51,Heavy percentage; maintenance
8,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,2,,51,Heavy percentage; maintenance
9,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,46,Heavy percentage; maintenance
9,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,9,,46,Heavy percentage; maintenance
9,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,4,,46,Heavy percentage; maintenance
9,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0,,46,Heavy percentage; maintenance
9,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,30,,46,Heavy percentage; maintenance
9,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,2,,46,Heavy percentage; maintenance
9,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,4,,46,Heavy percentage; maintenance
10,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,51,Heavy percentage
10,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,9,,51,Heavy percentage
10,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,6,,51,Heavy percentage
10,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0,,51,Heavy percentage
10,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,31,,51,Heavy percentage
10,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,2,,51,Heavy percentage
10,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,2,,51,Heavy percentage
11,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,51,Heavy percentage; maintenance
11,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,9,,51,Heavy percentage; maintenance
11,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8,,51,Heavy percentage; maintenance
11,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0,,51,Heavy percentage; maintenance
11,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,29,,51,Heavy percentage; maintenance
11,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,3,,51,Heavy percentage; maintenance
11,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,51,Heavy percentage; maintenance
12,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,45,Heavy percentage; maintenance
12,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,8,,45,Heavy percentage; maintenance
12,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8,,45,Heavy percentage; maintenance
12,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,2,,45,Heavy percentage; maintenance
12,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,24,,45,Heavy percentage; maintenance
12,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,8,,45,Heavy percentage; maintenance
12,2015,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,45,Heavy percentage; maintenance
1,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,49,Heavy percentage
1,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,8,,49,Heavy percentage
1,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,9,,49,Heavy percentage
1,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,5,,49,Heavy percentage
1,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,25,,49,Heavy percentage
1,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,4,,49,Heavy percentage
1,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,49,Heavy percentage
2,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,50,Heavy percentage
2,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,6,,50,Heavy percentage
2,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,11,,50,Heavy percentage
2,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0,,50,Heavy percentage
2,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,31,,50,Heavy percentage
2,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,1,,50,Heavy percentage
2,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,50,Heavy percentage
3,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,49,Heavy percentage; maintenance
3,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,8,,49,Heavy percentage; maintenance
3,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8,,49,Heavy percentage; maintenance
3,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0,,49,Heavy percentage; maintenance
3,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,29,,49,Heavy percentage; maintenance
3,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,4,,49,Heavy percentage; maintenance
3,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,2,,49,Heavy percentage; maintenance
4,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,51,Heavy percentage
4,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,9,,51,Heavy percentage
4,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8,,51,Heavy percentage
4,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0,,51,Heavy percentage
4,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,31,,51,Heavy percentage
4,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,5,,51,Heavy percentage
4,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,1,,51,Heavy percentage
5,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,51,Heavy percentage
5,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,8,,51,Heavy percentage
5,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,5,,51,Heavy percentage
5,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1,,51,Heavy percentage
5,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,34,,51,Heavy percentage
5,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,4,,51,Heavy percentage
5,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,51,Heavy percentage
6,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,51,Heavy percentage
6,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,6,,51,Heavy percentage
6,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,3,,51,Heavy percentage
6,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1,,51,Heavy percentage
6,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,35,,51,Heavy percentage
6,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,2,,51,Heavy percentage
6,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,51,Heavy percentage
7,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,53,Heavy percentage
7,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,9,,53,Heavy percentage
7,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,10,,53,Heavy percentage
7,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0,,53,Heavy percentage
7,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,33,,53,Heavy percentage
7,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,3,,53,Heavy percentage
7,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,53,Heavy percentage
8,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,50,Heavy percentage; maintenance
8,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,9,,50,Heavy percentage; maintenance
8,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,10,,50,Heavy percentage; maintenance
8,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0,,50,Heavy percentage; maintenance
8,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,32,,50,Heavy percentage; maintenance
8,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,3,,50,Heavy percentage; maintenance
8,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,50,Heavy percentage; maintenance
9,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,54,Heavy percentage
9,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,9,,54,Heavy percentage
9,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,9,,54,Heavy percentage
9,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,1,,54,Heavy percentage
9,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,31,,54,Heavy percentage
9,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,1,,54,Heavy percentage
9,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,54,Heavy percentage
10,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,45,Maintenance
10,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,9,,45,Maintenance
10,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8,,45,Maintenance
10,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0,,45,Maintenance
10,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,23,,45,Maintenance
10,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,5,,45,Maintenance
10,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,45,Maintenance
11,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,48,Heavy percentage; carry over
11,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,9,,48,Heavy percentage; carry over
11,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8,,48,Heavy percentage; carry over
11,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0,,48,Heavy percentage; carry over
11,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,28,,48,Heavy percentage; carry over
11,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,6,,48,Heavy percentage; carry over
11,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,48,Heavy percentage; carry over
12,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,46,Heavy percentage; maintenance
12,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,9,,46,Heavy percentage; maintenance
12,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8,,46,Heavy percentage; maintenance
12,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0,,46,Heavy percentage; maintenance
12,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,24,,46,Heavy percentage; maintenance
12,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,5,,46,Heavy percentage; maintenance
12,2016,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,0,,46,Heavy percentage; maintenance
1,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,48,Heavy percentage; maintenance
1,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,13,,48,Heavy percentage; maintenance
1,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,8,,48,Heavy percentage; maintenance
1,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0,,48,Heavy percentage; maintenance
1,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,24,,48,Heavy percentage; maintenance
1,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,2,,48,Heavy percentage; maintenance
1,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,1,,48,Heavy percentage; maintenance
2,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,52,Heavy percentage
2,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,11,,52,Heavy percentage
2,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,6,,52,Heavy percentage
2,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic heavy,0,,52,Heavy percentage
2,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Sumas,49.0766,-122.203,south,export,domestic light,26,,52,Heavy percentage
2,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic heavy,9,,52,Heavy percentage
2,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Westridge,49.2908,-122.95,west,export,domestic light,1,,52,Heavy percentage
3,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic heavy,0,,47,Heavy percentage; carry over
3,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,domestic light,13,,47,Heavy percentage; carry over
3,2017,Trans Mountain Pipeline ULC,Trans Mountain Pipeline,Burnaby,49.2685,-122.931,west,intracanada,refined petroleum products,6,,47,Heavy percentage; carry over
